collection_date,route_id,route_short_name,route_long_name,records,unique_trips,avg_delay_minutes,max_delay_minutes
2026-05-20,S061A-203,,,4,1,11.65,11.7
2026-05-20,S061E-203,,,21,2,3.11,4.733333333333333
2026-05-20,S061G-203,,,11,1,-1.21,0.9833333333333332
2026-05-20,S061J-203,,,12,1,1.07,2.25
2026-05-20,S062-203,,,22,2,4.85,8.783333333333333
2026-05-20,S062A-203,,,11,1,1.57,3.783333333333333
2026-05-20,S062B-202,,,9,1,-1.83,0.85
2026-05-20,S062C-203,,,22,2,-4.56,3.65
2026-05-20,S063-203,,,8,1,-1.89,2.65
2026-05-20,S064-203,,,23,2,-7.8,11.716666666666669
2026-05-20,S065-202,,,11,1,2.44,6.183333333333334
2026-05-20,S066-202,,,11,1,0.24,1.75
2026-05-20,S067A-202,,,10,1,-6.09,-3.1666666666666665
2026-05-20,S068-203,,,16,1,3.85,5.65
2026-05-20,S069-203,,,13,1,-6.63,9.0
2026-05-20,S070-203,,,24,2,-6.97,-1.1166666666666667
2026-05-20,S070A-203,,,10,1,-2.37,0.7333333333333333
2026-05-20,S071-203,,,46,4,-3.22,4.133333333333334
2026-05-20,S072-202,,,11,1,-2.96,-1.8166666666666669
2026-05-20,S072D-203,,,29,2,-0.62,7.133333333333334
2026-05-20,S073-202,,,11,1,3.8,14.233333333333333
2026-05-20,S073A-202,,,13,1,0.45,3.3
2026-05-20,S073B-203,,,26,2,3.81,5.4
2026-05-20,S073C-202,,,13,1,-8.76,0.7333333333333333
2026-05-20,S073H-203,,,11,1,3.77,3.7666666666666666
2026-05-20,S074-203,,,31,2,-5.39,4.0
2026-05-20,S074D-203,,,23,2,-19.63,2.05
2026-05-20,S075-203,,,15,1,4.67,7.166666666666667
2026-05-20,S075B-203,,,9,1,-11.03,-11.033333333333331
2026-05-20,S076-203,,,12,1,2.65,3.533333333333333
2026-05-20,S076A-203,,,34,3,-6.71,1.35
2026-05-20,S076B-218,,,13,1,4.74,7.083333333333333
2026-05-20,S077B-203,,,10,1,3.31,4.383333333333334
2026-05-20,S078-203,,,23,2,0.8,7.483333333333333
2026-05-20,S079-203,,,22,2,-0.88,1.2166666666666666
2026-05-20,S080-202,,,12,1,3.03,3.5
2026-05-20,S080A-203,,,10,1,3.44,3.65
2026-05-20,S081-202,,,21,2,-2.71,9.1
2026-05-20,S081A-202,,,24,2,2.98,8.966666666666667
2026-05-20,S082-202,,,22,2,-2.59,0.2666666666666666
2026-05-20,S082A-202,,,8,1,-3.46,-0.9166666666666666
2026-05-20,S083-202,,,19,2,-0.67,0.3166666666666666
2026-05-20,S084-202,,,12,1,0.34,0.5333333333333333
2026-05-20,S084B-203,,,10,1,3.07,3.8666666666666663
2026-05-20,S084C-203,,,12,1,0.06,2.316666666666667
2026-05-20,S087-202,,,27,2,-0.42,4.616666666666666
2026-05-20,S087C-217,,,9,1,-2.37,-1.9833333333333332
2026-05-20,S088-217,,,121,1,0.02,0.8833333333333333
2026-05-20,S089-202,,,10,1,-1.3,3.1166666666666667
2026-05-20,S089D-217,,,11,1,-4.82,-0.55
2026-05-20,S090-217,,,15,1,0.81,6.116666666666666
2026-05-20,S091-217,,,9,1,-2.51,0.4333333333333333
2026-05-20,S092-217,,,9,1,0.31,2.316666666666667
2026-05-20,S093-217,,,126,1,0.03,1.2166666666666666
2026-05-20,S094-217,,,20,2,1.88,6.983333333333333
2026-05-20,S095-217,,,9,1,2.53,3.0
2026-05-20,S096-217,,,123,1,-0.9,0.0
2026-05-20,S097-217,,,14,1,-2.41,-1.4166666666666667
2026-05-20,S213-202,,,16,1,-6.35,0.4333333333333333
2026-05-20,S220-217,,,126,1,-1.28,0.0
2026-05-20,S400-205,,,19,2,4.23,16.466666666666665
2026-05-20,S401-205,,,24,2,-1.64,0.7166666666666667
2026-05-20,S402-202,,,23,2,-2.99,1.6833333333333331
2026-05-20,S403-203,,,27,2,-8.39,6.866666666666666
2026-05-20,S404-203,,,25,2,-2.45,8.216666666666667
2026-05-20,S405-203,,,21,2,1.43,9.933333333333334
2026-05-20,S406-203,,,21,2,-1.72,4.7
2026-05-20,S407-202,,,23,2,-1.02,4.833333333333333
2026-05-20,S408-202,,,10,1,7.56,8.883333333333333
2026-05-20,S409-202,,,22,2,2.77,7.95
2026-05-20,S410-205,,,24,2,-3.51,1.85
2026-05-20,S411-202,,,24,2,-1.83,0.6
2026-05-20,S412-202,,,29,2,-1.4,0.7166666666666667
2026-05-20,S413-202,,,52,4,-0.78,7.066666666666666
2026-05-20,S414-202,,,25,2,-0.25,4.616666666666666
2026-05-20,S415-205,,,24,2,-7.82,1.6166666666666667
2026-05-20,S416-205,,,27,2,2.26,13.05
2026-05-20,S417-202,,,53,4,1.57,7.85
2026-05-20,S418-202,,,34,3,0.3,3.2333333333333334
2026-05-20,S419-202,,,26,2,-0.04,2.35
2026-05-20,S420-221,,,22,2,2.94,10.483333333333333
2026-05-20,S421-221,,,22,2,3.39,4.983333333333333
2026-05-20,S423-221,,,29,2,1.53,11.416666666666666
2026-05-20,S424-221,,,20,2,4.18,7.433333333333334
2026-05-20,S425-221,,,21,2,4.78,7.65
2026-05-20,S426-221,,,25,2,1.46,3.9
2026-05-20,S427-221,,,28,2,0.77,5.416666666666667
2026-05-20,S428-221,,,22,2,1.18,2.7
2026-05-20,S429-221,,,12,1,9.59,10.166666666666666
2026-05-20,S430-221,,,22,2,0.05,6.266666666666667
2026-05-20,S431-221,,,25,2,3.57,8.533333333333333
2026-05-20,S433-221,,,24,2,-2.31,1.8666666666666667
2026-05-20,S434-221,,,41,4,0.62,3.9
2026-05-20,S435-221,,,22,2,-0.58,0.7
2026-05-20,S436-221,,,25,2,-5.36,0.0666666666666666
2026-05-20,S437-221,,,10,1,-0.91,0.65
2026-05-20,S438-218,,,19,2,-1.21,2.1166666666666667
2026-05-20,S439-221,,,9,1,-3.53,-1.1833333333333331
2026-05-20,S440-205,,,24,2,0.6,7.15
2026-05-20,S441-205,,,22,2,0.02,2.433333333333333
2026-05-20,S442-205,,,21,2,2.77,4.85
2026-05-20,S443-205,,,18,2,-1.93,1.6333333333333333
2026-05-20,S444-205,,,24,2,-2.85,4.35
2026-05-20,S445-205,,,10,1,-0.8,1.15
2026-05-20,S449-202,,,13,1,3.88,4.166666666666667
2026-05-20,S454-203,,,23,2,-0.99,6.933333333333334
2026-05-20,S455-203,,,11,1,0.61,1.1666666666666667
2026-05-20,S456-203,,,22,2,9.85,15.566666666666666
2026-05-20,S457-203,,,10,1,-9.11,1.4833333333333334
2026-05-20,S458-203,,,25,2,0.78,2.35
2026-05-20,S459-203,,,33,2,12.24,28.366666666666667
2026-05-20,S460-202,,,13,1,-2.95,-0.2666666666666666
2026-05-20,S461-203,,,22,2,6.97,19.966666666666665
2026-05-20,S462-203,,,23,2,1.41,2.9166666666666665
2026-05-20,S463-203,,,24,2,2.9,7.5
2026-05-20,S464-203,,,9,1,2.73,5.633333333333334
2026-05-20,S465-203,,,10,1,4.05,4.5
2026-05-20,S466-202,,,12,1,9.04,9.4
2026-05-20,S467-202,,,11,1,-1.36,-0.9666666666666668
2026-05-20,S469-203,,,34,2,10.7,25.916666666666668
2026-05-20,S477-203,,,11,1,-4.94,-1.55
2026-05-20,S481-202,,,10,1,0.82,1.1333333333333333
2026-05-20,S500-202,,,18,2,-4.24,0.4166666666666667
2026-05-20,S501-202,,,26,3,-3.85,-0.9333333333333332
2026-05-20,S505-202,,,19,2,-1.22,0.7166666666666667
2026-05-20,S510-202,,,68,5,-2.4,7.5
2026-05-20,S511-202,,,19,2,-1.62,0.35
2026-05-20,S512-202,,,12,1,-6.12,-1.4166666666666667
2026-05-20,S513-202,,,23,2,1.08,3.683333333333333
2026-05-20,S514-202,,,37,3,2.23,8.3
2026-05-20,S515-202,,,34,3,2.33,6.016666666666667
2026-05-20,S516-202,,,33,2,2.86,10.166666666666666
2026-05-20,S519-202,,,9,1,-4.33,0.2666666666666666
2026-05-20,S520-202,,,26,2,3.47,12.983333333333333
2026-05-20,S521-202,,,27,2,-1.09,9.133333333333333
2026-05-20,S522G-221,,,27,2,-5.47,2.5
2026-05-20,S522N-202,,,26,2,-1.12,8.283333333333333
2026-05-20,S523-202,,,32,2,-4.07,5.783333333333333
2026-05-20,S524-202,,,22,2,-2.45,3.55
2026-05-20,S525-202,,,25,2,-5.93,0.7166666666666667
2026-05-20,S529-218,,,23,2,-8.65,0.4
2026-05-20,S530-202,,,10,1,1.48,2.083333333333333
2026-05-20,S531-202,,,8,1,-0.76,1.8666666666666667
2026-05-20,S540-202,,,14,2,-16.52,-16.366666666666667
2026-05-20,S541-202,,,9,1,-0.22,1.8833333333333333
2026-05-20,S542-202,,,41,4,-1.6,14.516666666666667
2026-05-20,S543-202,,,11,1,-1.95,0.3333333333333333
2026-05-20,S544-202,,,43,4,-0.74,4.483333333333333
2026-05-20,S545-202,,,22,2,2.11,8.216666666666667
2026-05-20,S546-202,,,32,3,1.46,5.983333333333333
2026-05-20,S547-202,,,61,5,0.49,4.733333333333333
2026-05-20,S548-202,,,11,1,-2.84,0.6833333333333333
2026-05-20,S549-202,,,23,2,-1.02,4.066666666666666
2026-05-20,S550-202,,,20,2,-2.19,1.0333333333333334
2026-05-20,S813-202,,,26,3,-6.2,-1.2666666666666666
2026-05-20,STH-201,STH,STH,6328,148,0.34,85.61666666666666
2026-05-20,TMK-202,TMK,TMK,1408,144,0.87,19.83333333333333
2026-05-20,WEST-201,WEST,WEST,5419,146,2.0,98.46666666666668
2026-05-20,WX1-207,WX1,WX1,2036,203,-1.92,21.58333333333333
2026-05-21,101-202,101,101,109,10,-1.53,18.266666666666666
2026-05-21,105-202,105,105,873,92,-2.11,22.633333333333333
2026-05-21,106-202,106,106,267,29,-3.53,5.216666666666667
2026-05-21,111-203,111,111,233,27,1.73,10.05
2026-05-21,112-203,112,112,471,55,-0.22,15.7
2026-05-21,114-203,114,114,262,28,2.54,14.9
2026-05-21,116-203,116,116,187,25,-0.09,4.666666666666667
2026-05-21,11T-207,11T,11T,890,81,0.43,19.23333333333333
2026-05-21,11W-207,11W,11W,972,83,0.57,12.533333333333331
2026-05-21,12-207,12,12,1260,107,0.05,19.166666666666668
2026-05-21,122-202,122,122,213,24,-0.7,9.033333333333331
2026-05-21,123-202,123,123,211,22,0.25,7.45
2026-05-21,125-202,125,125,412,35,1.27,53.18333333333333
2026-05-21,126-203,126,126,236,22,4.04,13.483333333333333
2026-05-21,128-202,128,128,263,23,9.62,39.73333333333333
2026-05-21,13-203,13,13,1179,97,0.47,16.7
2026-05-21,135-203,135,135,686,77,1.08,24.3
2026-05-21,14-202,14,14,1060,105,0.31,17.2
2026-05-21,143-203,143,143,362,45,-0.37,12.483333333333333
2026-05-21,145-203,145,145,580,57,0.69,23.45
2026-05-21,147-203,147,147,550,56,2.01,20.03333333333333
2026-05-21,148-203,148,148,101,14,0.55,3.6166666666666663
2026-05-21,149-203,149,149,632,61,0.95,15.016666666666667
2026-05-21,152-203,152,152,486,49,0.5,42.53333333333333
2026-05-21,154-203,154,154,509,51,0.69,12.433333333333334
2026-05-21,161-203,161,161,200,26,-2.26,2.216666666666667
2026-05-21,162-202,162,162,560,56,1.08,12.0
2026-05-21,170-203,170,170,239,28,-1.32,5.966666666666667
2026-05-21,171-203,171,171,151,12,-1.13,15.466666666666669
2026-05-21,172-203,172,172,486,54,0.99,9.6
2026-05-21,18-202,18,18,1733,168,-0.02,17.75
2026-05-21,186-203,186,186,222,25,-0.1,17.283333333333335
2026-05-21,191-203,191,191,292,28,-0.2,15.983333333333333
2026-05-21,195-203,195,195,835,62,0.82,19.1
2026-05-21,20-202,20,20,882,105,-1.0,12.8
2026-05-21,209-203,209,209,110,9,2.25,13.433333333333334
2026-05-21,22N-202,22N,22N,928,90,-2.34,14.2
2026-05-21,22R-202,22R,22R,903,80,-1.27,20.23333333333333
2026-05-21,24B-202,24B,24B,1029,94,-0.26,26.05
2026-05-21,24R-202,24R,24R,936,85,0.08,14.783333333333331
2026-05-21,252-202,252,252,29,3,-3.29,5.65
2026-05-21,253-202,253,253,33,3,-2.86,2.7333333333333334
2026-05-21,25B-202,25B,25B,1438,144,-1.86,10.916666666666666
2026-05-21,25L-202,25L,25L,1525,149,-0.55,12.716666666666669
2026-05-21,27H-202,27H,27H,942,88,-2.34,10.766666666666667
2026-05-21,27T-202,27T,27T,38,3,2.28,7.15
2026-05-21,27W-202,27W,27W,953,91,-1.45,20.266666666666666
2026-05-21,295-202,295,295,717,65,-2.51,17.133333333333333
2026-05-21,298-221,298,298,613,58,-0.0,14.333333333333334
2026-05-21,30-202,30,30,1242,121,-1.15,16.45
2026-05-21,309-203,309,309,1027,72,-5.2,18.35
2026-05-21,309X-203,309X,309X,30,2,-8.81,7.683333333333334
2026-05-21,31-203,31,31,1114,102,-0.42,19.566666666666663
2026-05-21,311-203,311,311,385,35,-7.3,9.6
2026-05-21,313-203,313,313,521,52,-0.65,15.466666666666669
2026-05-21,314-203,314,314,450,50,1.88,10.5
2026-05-21,32-203,32,32,1043,101,0.85,28.133333333333333
2026-05-21,321-202,321,321,618,47,-4.36,7.383333333333334
2026-05-21,323-221,323,323,646,68,0.28,17.216666666666665
2026-05-21,324-203,324,324,289,29,1.36,15.7
2026-05-21,325-203,325,325,983,78,0.06,19.23333333333333
2026-05-21,326-203,326,326,451,55,-7.13,3.45
2026-05-21,33-203,33,33,1552,122,2.61,29.58333333333333
2026-05-21,35-205,35,35,932,98,0.31,60.53333333333333
2026-05-21,351-205,351,351,446,46,0.86,19.78333333333333
2026-05-21,352-205,352,352,420,32,-0.33,19.916666666666668
2026-05-21,353-205,353,353,520,56,-0.21,31.1
2026-05-21,355-205,355,355,677,69,-0.24,18.15
2026-05-21,36-203,36,36,1150,100,1.06,29.416666666666668
2026-05-21,362-203,362,362,634,66,2.7,17.133333333333333
2026-05-21,363-203,363,363,272,30,1.44,9.233333333333333
2026-05-21,364-203,364,364,564,57,1.31,61.25
2026-05-21,365-203,365,365,777,69,2.85,27.48333333333333
2026-05-21,366-203,366,366,685,68,1.77,81.78333333333333
2026-05-21,37-203,37,37,1109,104,1.55,57.61666666666667
2026-05-21,372-203,372,372,292,33,2.04,17.766666666666666
2026-05-21,373-203,373,373,234,25,1.74,25.366666666666667
2026-05-21,376-203,376,376,341,31,5.28,29.266666666666666
2026-05-21,377-203,377,377,331,33,-4.93,16.233333333333334
2026-05-21,378-203,378,378,198,20,2.57,27.85
2026-05-21,379-203,379,379,334,31,-1.2,18.9
2026-05-21,38-203,38,38,1191,113,0.04,60.43333333333333
2026-05-21,39-203,39,39,1226,102,2.62,31.566666666666663
2026-05-21,391-203,391,391,307,38,-0.5,4.316666666666666
2026-05-21,392-203,392,392,336,38,1.92,11.45
2026-05-21,393-203,393,393,303,37,0.85,12.066666666666666
2026-05-21,394-203,394,394,231,25,-0.68,5.65
2026-05-21,395-203,395,395,37,3,1.22,5.583333333333333
2026-05-21,396-203,396,396,161,13,2.19,13.5
2026-05-21,501-217,501,501,244,29,3.91,15.683333333333334
2026-05-21,502-217,502,502,509,53,2.34,102.35
2026-05-21,50A-217,50A,50A,485,51,-1.25,11.95
2026-05-21,50B-217,50B,50B,365,40,-1.11,6.416666666666667
2026-05-21,64-202,64,64,1251,140,-1.45,12.6
2026-05-21,65-202,65,65,1356,124,-0.15,18.65
2026-05-21,66-203,66,66,1151,105,-0.9,12.533333333333331
2026-05-21,67A-202,67A,67A,1110,87,0.07,15.116666666666667
2026-05-21,67B-202,67B,67B,411,41,0.88,16.85
2026-05-21,68-202,68,68,909,93,-3.2,12.666666666666666
2026-05-21,70-205,70,70,2309,184,-0.52,50.68333333333333
2026-05-21,711-221,711,711,344,35,0.47,15.9
2026-05-21,712-221,712,712,359,31,1.85,19.216666666666665
2026-05-21,72C-205,72C,72C,645,64,0.26,56.16666666666666
2026-05-21,72M-205,72M,72M,544,53,0.47,10.583333333333334
2026-05-21,72X-205,72X,72X,267,24,-2.52,20.4
2026-05-21,733-221,733,733,322,33,2.21,13.766666666666667
2026-05-21,734-221,734,734,350,41,0.35,9.416666666666666
2026-05-21,735-221,735,735,404,46,-1.18,7.633333333333334
2026-05-21,738-221,738,738,318,38,-1.77,10.65
2026-05-21,739-221,739,739,240,23,0.42,7.25
2026-05-21,74-221,74,74,1154,109,-1.02,23.866666666666667
2026-05-21,744-221,744,744,522,54,0.3,11.7
2026-05-21,747-221,747,747,570,63,0.55,9.533333333333331
2026-05-21,75-202,75,75,1590,134,-1.74,24.933333333333334
2026-05-21,751-202,751,751,303,33,-0.42,8.866666666666667
2026-05-21,755-202,755,755,518,54,-1.51,9.8
2026-05-21,76-202,76,76,1140,116,-0.3,51.23333333333333
2026-05-21,774-202,774,774,149,15,1.0,21.133333333333333
2026-05-21,775-202,775,775,208,20,-0.39,10.283333333333331
2026-05-21,781-202,781,781,485,47,-0.9,67.13333333333334
2026-05-21,782-221,782,782,363,31,-0.0,15.333333333333334
2026-05-21,783-221,783,783,238,23,0.38,17.133333333333333
2026-05-21,801-202,801,801,546,58,-0.4,16.45
2026-05-21,802-202,802,802,52,4,-2.16,1.15
2026-05-21,805-202,805,805,109,13,-2.74,7.4
2026-05-21,806-202,806,806,237,29,1.44,7.2
2026-05-21,807-202,807,807,227,29,4.14,18.366666666666667
2026-05-21,814-202,814,814,696,74,1.0,16.05
2026-05-21,82-202,82,82,978,104,-0.04,19.933333333333334
2026-05-21,83-203,83,83,1348,117,2.83,19.4
2026-05-21,842-202,842,842,114,13,-0.59,7.633333333333334
2026-05-21,843-202,843,843,448,49,1.13,13.5
2026-05-21,845-203,845,845,196,21,-0.66,5.633333333333334
2026-05-21,856-203,856,856,1020,83,1.71,28.516666666666666
2026-05-21,861-203,861,861,739,65,-0.04,10.0
2026-05-21,865-203,865,865,517,61,-0.16,17.683333333333334
2026-05-21,866-203,866,866,798,71,1.23,28.15
2026-05-21,871-202,871,871,650,72,-0.05,16.683333333333334
2026-05-21,878-203,878,878,683,75,-0.16,14.15
2026-05-21,883-203,883,883,366,48,0.74,13.883333333333333
2026-05-21,884-203,884,884,182,20,-0.31,8.816666666666666
2026-05-21,885-203,885,885,178,20,-1.25,8.633333333333333
2026-05-21,888-203,888,888,146,16,-4.28,4.85
2026-05-21,889-203,889,889,453,58,-1.05,9.416666666666666
2026-05-21,901-203,901,901,563,63,0.41,17.583333333333332
2026-05-21,902-203,902,902,378,47,-2.28,1.9833333333333332
2026-05-21,906-203,906,906,571,53,0.66,24.23333333333333
2026-05-21,907-203,907,907,490,57,-2.07,10.0
2026-05-21,917-203,917,917,708,64,1.55,27.35
2026-05-21,923-202,923,923,886,84,-1.96,16.766666666666666
2026-05-21,926-203,926,926,534,59,0.38,10.0
2026-05-21,928-203,928,928,229,26,-2.22,6.0
2026-05-21,931-203,931,931,265,26,-0.62,11.766666666666667
2026-05-21,933-203,933,933,472,44,-2.17,11.35
2026-05-21,939-203,939,939,74,7,-1.07,6.133333333333334
2026-05-21,94-203,94,94,934,98,0.77,15.083333333333334
2026-05-21,941-203,941,941,624,59,1.25,13.75
2026-05-21,95B-203,95B,95B,770,75,0.83,23.883333333333333
2026-05-21,95C-203,95C,95C,648,64,0.15,22.9
2026-05-21,966-203,966,966,614,57,-2.78,15.016666666666667
2026-05-21,97B-203,97B,97B,665,67,0.21,17.666666666666668
2026-05-21,97R-203,97R,97R,644,68,-0.09,18.716666666666665
2026-05-21,981-221,981,981,619,69,1.77,9.9
2026-05-21,982-221,982,982,666,68,-0.58,10.65
2026-05-21,983-221,983,983,629,58,-0.55,10.1
2026-05-21,984-221,984,984,157,17,-0.49,7.983333333333333
2026-05-21,985-221,985,985,485,57,-0.8,11.966666666666669
2026-05-21,986-221,986,986,155,15,-0.84,5.266666666666667
2026-05-21,988-221,988,988,129,14,-2.85,6.066666666666666
2026-05-21,989-218,989,989,175,22,-4.1,3.4166666666666665
2026-05-21,995-203,995,995,359,40,0.72,18.566666666666663
2026-05-21,996-203,996,996,51,6,0.91,5.333333333333333
2026-05-21,997-203,997,997,52,5,-1.92,7.2
2026-05-21,998-203,998,998,175,21,-0.29,6.116666666666666
2026-05-21,999-203,999,999,160,21,0.32,7.766666666666667
2026-05-21,AIR-203,AIR,AIR,1078,97,-1.13,12.416666666666666
2026-05-21,CTY-202,CTY,CTY,1076,107,-5.85,26.08333333333333
2026-05-21,DEV-209,DEV,DEV,48,2,8.68,10.0
2026-05-21,EAST-201,EAST,EAST,3464,109,0.69,64.4
2026-05-21,GULF-209,GULF,GULF,22,2,0.0,0.0
2026-05-21,HMB-209,HMB,HMB,26,4,1.82,10.0
2026-05-21,INN-202,INN,INN,1898,170,-3.03,13.433333333333334
2026-05-21,MTIA-209,MTIA,MTIA,208,5,3.24,15.0
2026-05-21,NX1-203,NX1,NX1,2733,274,1.87,68.33333333333333
2026-05-21,NX2-207,NX2,NX2,2232,220,-1.19,18.816666666666663
2026-05-21,ONE-201,ONE,ONE,2158,63,0.15,28.8
2026-05-21,OUT-202,OUT,OUT,1734,149,-3.3,59.85
2026-05-21,RANG-209,RANG,RANG,27,1,0.0,0.0
2026-05-21,RBE-402,RBE,RBE,119,9,-0.57,15.8
2026-05-21,RBS-402,RBS,RBS,96,9,5.11,17.35
2026-05-21,S001-203,,,10,1,0.7,1.4833333333333334
2026-05-21,S001E-203,,,12,1,1.8,3.4166666666666665
2026-05-21,S001F-203,,,9,1,2.54,3.0
2026-05-21,S001N-203,,,11,1,4.01,5.133333333333334
2026-05-21,S002-218,,,9,1,-2.36,0.9833333333333332
2026-05-21,S002A-203,,,12,1,-4.19,0.1
2026-05-21,S002D-203,,,10,1,-3.74,-3.333333333333333
2026-05-21,S002F-203,,,9,1,-0.07,0.4
2026-05-21,S003-203,,,15,1,-8.37,-1.7
2026-05-21,S003C-203,,,7,1,6.63,6.8
2026-05-21,S003D-203,,,9,1,1.5,2.566666666666667
2026-05-21,S004F-203,,,8,1,3.34,4.566666666666666
2026-05-21,S005-218,,,10,1,2.9,5.166666666666667
2026-05-21,S005B-203,,,16,1,4.93,5.8
2026-05-21,S005C-203,,,8,1,1.12,1.2666666666666666
2026-05-21,S006-218,,,15,1,8.59,11.616666666666667
2026-05-21,S006A-203,,,9,1,6.97,7.15
2026-05-21,S006B-203,,,18,1,0.45,9.833333333333334
2026-05-21,S006C-203,,,27,2,3.42,7.25
2026-05-21,S007-218,,,9,1,-1.94,0.6333333333333333
2026-05-21,S007F-203,,,26,2,0.45,1.4666666666666666
2026-05-21,S008-218,,,13,1,2.16,3.3833333333333333
2026-05-21,S008A-203,,,13,1,-7.34,-1.5833333333333333
2026-05-21,S008C-203,,,8,1,3.59,4.033333333333333
2026-05-21,S009-203,,,12,1,1.52,12.5
2026-05-21,S009A-218,,,7,1,-0.96,1.1166666666666667
2026-05-21,S009C-203,,,12,1,5.06,7.0
2026-05-21,S010-218,,,15,1,-0.72,2.7333333333333334
2026-05-21,S010A-203,,,13,1,2.37,3.683333333333333
2026-05-21,S010B-202,,,13,2,-1.06,4.883333333333334
2026-05-21,S011-203,,,9,1,-7.64,-0.85
2026-05-21,S011A-218,,,8,1,1.1,1.8333333333333333
2026-05-21,S012-218,,,15,1,2.73,4.816666666666666
2026-05-21,S012A-203,,,15,1,-1.83,2.583333333333333
2026-05-21,S012D-203,,,8,1,-3.15,-2.65
2026-05-21,S012G-203,,,9,1,-3.83,1.1666666666666667
2026-05-21,S013-203,,,38,3,4.97,8.65
2026-05-21,S013A-218,,,12,1,3.31,6.1
2026-05-21,S013D-203,,,13,1,-2.23,3.3666666666666667
2026-05-21,S014-202,,,11,1,8.91,12.2
2026-05-21,S014A-218,,,9,1,5.57,6.416666666666667
2026-05-21,S014D-203,,,11,1,0.61,2.1166666666666667
2026-05-21,S014I-203,,,13,1,1.15,1.5333333333333334
2026-05-21,S015-203,,,13,1,-1.81,3.1333333333333333
2026-05-21,S015B-203,,,13,1,3.07,5.0
2026-05-21,S015C-202,,,16,1,1.59,4.683333333333334
2026-05-21,S015E-203,,,10,1,4.44,4.816666666666666
2026-05-21,S015G-203,,,10,1,6.3,7.35
2026-05-21,S016E-203,,,9,1,-4.65,-3.883333333333333
2026-05-21,S017-202,,,25,2,0.43,6.35
2026-05-21,S017A-202,,,2,1,-5.23,-5.233333333333333
2026-05-21,S017B-218,,,10,1,-2.6,1.3833333333333333
2026-05-21,S017F-203,,,28,3,-2.1,3.683333333333333
2026-05-21,S018-218,,,9,1,-1.57,-0.65
2026-05-21,S019-218,,,9,1,2.19,6.266666666666667
2026-05-21,S019A-218,,,8,1,1.82,1.9833333333333332
2026-05-21,S020-203,,,16,1,-11.02,2.2333333333333334
2026-05-21,S020A-218,,,8,1,0.4,2.4166666666666665
2026-05-21,S020J-203,,,12,1,-5.58,2.6166666666666667
2026-05-21,S021-218,,,8,1,-0.23,0.65
2026-05-21,S022-202,,,11,1,1.2,6.783333333333333
2026-05-21,S022A-218,,,14,1,-3.1,-0.45
2026-05-21,S022C-203,,,9,1,-4.11,-2.95
2026-05-21,S023A-202,,,13,1,-3.3,0.2666666666666666
2026-05-21,S023B-203,,,9,1,-3.62,-2.716666666666667
2026-05-21,S024B-218,,,12,1,4.06,11.6
2026-05-21,S025-203,,,17,1,-0.22,2.683333333333333
2026-05-21,S025A-203,,,19,2,-7.59,1.0166666666666666
2026-05-21,S025B-203,,,8,1,0.71,1.45
2026-05-21,S025E-218,,,12,1,-1.06,1.4166666666666667
2026-05-21,S026-203,,,11,1,5.16,6.483333333333333
2026-05-21,S026D-218,,,15,1,2.37,6.466666666666667
2026-05-21,S027E-218,,,11,1,-2.76,0.6333333333333333
2026-05-21,S027H-203,,,14,1,-1.39,3.466666666666667
2026-05-21,S028-202,,,18,2,2.86,4.183333333333334
2026-05-21,S028A-218,,,8,1,-2.34,0.8666666666666667
2026-05-21,S028B-207,,,11,1,-9.07,0.1166666666666666
2026-05-21,S028E-207,,,11,1,-8.91,3.9166666666666665
2026-05-21,S028F-203,,,11,1,5.31,5.95
2026-05-21,S029-202,,,11,1,-8.23,-0.4
2026-05-21,S029E-203,,,10,1,-2.63,-1.5166666666666666
2026-05-21,S029G-207,,,13,1,3.79,9.716666666666669
2026-05-21,S030-203,,,12,1,1.48,6.35
2026-05-21,S031A-203,,,11,1,-1.67,-0.75
2026-05-21,S031B-203,,,28,2,-2.27,5.7
2026-05-21,S031G-207,,,12,1,-2.77,4.616666666666666
2026-05-21,S032-203,,,12,1,-0.58,0.4333333333333333
2026-05-21,S032A-203,,,26,2,1.57,6.716666666666667
2026-05-21,S033-203,,,15,1,-0.83,2.316666666666667
2026-05-21,S033D-203,,,7,1,-2.42,-0.9333333333333332
2026-05-21,S034-202,,,10,1,1.54,3.05
2026-05-21,S035-203,,,8,1,-3.05,-0.6666666666666666
2026-05-21,S036-203,,,13,1,0.86,4.583333333333333
2026-05-21,S036A-203,,,10,1,-2.77,-2.4166666666666665
2026-05-21,S038-203,,,8,1,1.54,1.75
2026-05-21,S040-221,,,22,2,6.71,12.433333333333334
2026-05-21,S042-203,,,16,1,1.78,8.2
2026-05-21,S042B-202,,,9,1,-1.92,1.0833333333333333
2026-05-21,S043-218,,,1,1,-1.07,-1.0666666666666669
2026-05-21,S044A-221,,,10,1,-3.14,-1.6333333333333333
